0;0;0;0;land;false;unknown;0
1;248;211;130;land;false;mountain;1
2;163;231;140;land;false;marsh;1
3;218;253;169;land;false;desert;1
4;251;202;208;land;false;marsh;1
5;206;244;188;land;false;jungle;1
6;223;147;131;land;false;hills;1
7;119;191;243;land;false;forest;1
8;178;158;206;land;false;marsh;1
9;234;204;110;land;true;plains;1
10;228;239;204;land;false;plains;1
11;209;188;172;land;true;mountain;1
12;193;107;207;land;false;desert;1
13;252;208;246;land;false;marsh;1
14;251;107;157;land;false;jungle;1
15;185;206;128;land;true;hills;1
16;209;127;242;land;false;marsh;1
17;251;153;97;land;false;marsh;1
18;72;247;213;land;false;forest;1
19;241;81;209;land;true;mountain;1
20;241;211;125;land;true;hills;1
21;59;214;234;land;false;mountain;1
22;248;206;175;land;true;forest;1
23;155;186;254;land;false;hills;1
24;199;115;189;land;false;desert;1
25;212;219;238;land;false;desert;1
26;217;205;239;land;true;hills;1
27;148;169;199;land;false;desert;1
28;212;153;220;land;false;hills;1
29;225;111;226;land;false;hills;1
30;187;199;225;land;true;hills;1
31;222;193;221;land;false;desert;1
32;181;237;209;land;false;desert;1
33;123;252;250;land;true;hills;1
34;224;143;241;land;true;hills;1
35;147;199;235;land;true;hills;1
36;232;142;238;land;false;hills;1
37;217;130;226;land;true;desert;1
38;185;91;241;land;false;plains;1
39;219;191;238;land;false;mountain;1
40;225;77;249;land;false;plains;1
41;184;197;249;land;true;hills;1
42;222;73;244;land;true;mountain;1
43;223;249;130;land;false;mountain;1
44;181;229;216;land;false;jungle;1
45;124;242;223;land;true;hills;1
46;196;183;210;land;false;desert;1
47;171;172;165;land;false;desert;1
48;103;251;181;land;true;hills;1
49;221;158;168;land;false;marsh;1
50;74;245;245;land;false;mountain;1
51;247;133;192;land;false;jungle;1
52;163;173;208;land;false;forest;1
53;56;253;214;land;true;hills;1
54;161;148;211;land;false;mountain;1
55;232;237;171;land;true;hills;1
56;155;227;225;land;false;hills;1
57;137;249;133;land;true;hills;1
58;232;182;181;land;false;jungle;1
59;140;214;229;land;true;hills;1
60;244;150;187;land;false;plains;1
61;170;126;211;land;true;mountain;1
62;242;173;92;land;true;hills;1
63;231;202;198;land;false;hills;1
64;171;253;187;land;true;hills;1
65;222;75;204;land;false;jungle;1
66;229;223;68;land;true;hills;1
67;192;252;74;land;false;hills;1
68;227;159;128;land;false;desert;1
69;201;209;108;land;false;jungle;1
70;156;126;237;land;true;hills;1
71;139;218;200;land;false;hills;1
72;186;244;86;land;true;plains;1
73;240;165;176;land;false;hills;1
74;216;195;245;land;false;mountain;1
75;223;139;204;land;false;marsh;1
76;118;136;250;land;false;hills;1
77;85;168;249;land;false;jungle;1
78;159;137;229;land;true;hills;1
79;205;235;144;land;false;plains;1
80;237;201;206;land;true;marsh;1
81;193;158;234;land;true;hills;1
82;201;190;149;land;false;mountain;1
83;201;252;67;land;true;hills;1
84;195;212;170;land;false;desert;1
85;240;109;159;land;false;desert;1
86;230;100;207;land;false;desert;1
87;181;228;206;land;false;desert;1
88;186;231;224;land;true;hills;1
89;234;112;212;land;false;desert;1
90;193;110;226;land;false;plains;1
91;228;186;249;land;true;hills;1
92;247;27;227;land;false;desert;1
93;204;229;129;land;false;desert;1
94;156;211;145;land;false;desert;1
95;225;198;135;land;false;forest;1
96;227;172;169;land;false;desert;1
97;240;68;198;land;false;hills;1
