0;0;0;0;land;false;unknown;0
1;244;179;179;land;false;jungle;1
2;239;250;232;land;false;desert;1
3;199;187;200;land;true;forest;1
4;121;188;223;land;false;plains;1
5;184;119;224;land;true;desert;1
6;237;126;174;land;false;plains;1
7;185;142;211;land;false;plains;1
8;246;217;81;land;true;hills;1
9;171;193;184;land;true;desert;1
10;164;226;208;land;false;desert;1
11;221;132;234;land;false;hills;1
12;177;232;246;land;false;hills;1
13;137;169;206;land;true;hills;1
14;228;212;131;land;false;desert;1
15;199;208;187;land;false;mountain;1
16;230;134;158;land;false;hills;1
17;95;177;249;land;false;desert;1
18;157;219;228;land;false;hills;1
19;229;232;56;land;false;hills;1
20;176;140;213;land;false;jungle;1
21;233;100;189;land;false;plains;1
22;104;242;239;land;true;desert;1
23;162;183;236;land;true;marsh;1
24;160;205;160;land;false;marsh;1
25;220;133;229;land;false;jungle;1
26;138;178;187;land;false;hills;1
27;120;248;199;land;false;desert;1
28;184;74;248;land;false;hills;1
29;165;218;164;land;false;desert;1
30;195;190;133;land;true;hills;1
31;134;181;187;land;false;plains;1
32;207;137;158;land;false;mountain;1
33;99;228;205;land;true;forest;1
34;207;118;242;land;true;jungle;1
35;248;242;146;land;false;jungle;1
36;204;183;140;land;false;desert;1
37;175;217;146;land;false;hills;1
38;224;253;230;land;false;desert;1
39;207;60;254;land;true;plains;1
40;217;161;192;land;false;desert;1
41;231;120;153;land;false;marsh;1
42;138;198;197;land;false;desert;1
43;174;158;218;land;false;plains;1
44;232;185;215;land;false;mountain;1
45;193;161;231;land;true;mountain;1
46;203;191;133;land;true;hills;1
47;213;254;134;land;false;marsh;1
48;234;191;156;land;false;jungle;1
49;250;140;196;land;true;plains;1
50;205;241;65;land;false;desert;1
51;247;113;195;land;false;hills;1
52;47;252;229;land;false;hills;1
53;158;241;214;land;true;desert;1
54;219;241;226;land;false;desert;1
55;96;226;227;land;false;mountain;1
56;212;183;238;land;false;desert;1
57;253;236;13;land;false;hills;1
58;190;78;244;land;true;desert;1
59;225;151;155;land;false;hills;1
60;167;247;102;land;true;hills;1
61;165;235;155;land;false;hills;1
62;205;231;143;land;false;hills;1
63;234;143;185;land;false;desert;1
64;207;126;249;land;true;forest;1
65;249;239;51;land;true;hills;1
66;244;179;84;land;false;hills;1
67;195;149;181;land;true;plains;1
68;183;207;141;land;false;plains;1
69;254;231;145;land;true;hills;1
70;142;186;248;land;true;hills;1
71;95;231;236;land;false;hills;1
72;247;199;147;land;false;desert;1
73;149;249;240;land;false;desert;1
74;235;233;121;land;false;hills;1
75;196;122;230;land;false;desert;1
76;217;193;213;land;false;mountain;1
77;150;192;180;land;false;marsh;1
78;252;231;25;land;false;desert;1
79;184;230;169;land;false;jungle;1
80;146;238;146;land;false;marsh;1
81;167;209;164;land;false;marsh;1
82;186;88;251;land;false;plains;1
83;240;193;74;land;false;mountain;1
84;216;142;168;land;true;hills;1
85;65;233;247;land;false;desert;1
86;128;209;209;land;false;jungle;1
87;249;218;49;land;false;hills;1
88;196;189;197;land;false;plains;1
89;232;136;152;land;false;forest;1
90;154;217;162;land;true;mountain;1
91;239;142;205;land;true;mountain;1
92;253;215;66;land;false;mountain;1
93;191;94;237;land;false;plains;1
94;123;254;202;land;false;hills;1
95;192;161;232;land;false;hills;1
96;94;211;230;land;false;desert;1
97;177;164;217;land;false;marsh;1
98;182;253;231;land;true;hills;1
99;87;215;237;land;true;hills;1
100;246;99;217;land;false;jungle;1
101;124;218;249;land;false;plains;1
102;227;195;183;land;false;hills;1
103;188;140;210;land;true;mountain;1
104;206;243;67;land;false;jungle;1
105;201;117;241;land;true;desert;1
106;254;217;32;land;false;desert;1
107;117;236;204;land;false;plains;1
108;136;229;188;land;true;hills;1
109;212;193;224;land;true;hills;1
110;200;252;237;land;false;marsh;1
111;124;203;210;land;true;desert;1
112;141;206;169;land;false;jungle;1
113;136;159;248;land;false;plains;1
114;233;173;209;land;false;desert;1
115;239;218;155;land;false;desert;1
116;174;88;247;land;false;hills;1
117;252;129;239;land;false;mountain;1
118;232;110;228;land;false;hills;1
119;242;219;81;land;true;plains;1
120;242;185;158;land;false;jungle;1
121;183;206;143;land;true;plains;1
122;153;195;213;land;false;hills;1
123;194;150;202;land;true;mountain;1
124;234;165;108;land;false;hills;1
125;138;254;250;land;false;mountain;1
126;239;204;79;land;false;plains;1
127;86;210;212;land;false;marsh;1
128;177;135;200;land;false;hills;1
129;227;238;79;land;true;hills;1
130;254;214;87;land;true;hills;1
131;246;240;77;land;false;forest;1
132;152;189;195;land;false;desert;1
133;145;254;239;land;false;marsh;1
134;232;235;169;land;true;desert;1
135;218;197;121;land;true;plains;1
136;214;254;51;land;false;hills;1
137;252;170;135;land;false;hills;1
138;229;119;223;land;false;desert;1
139;175;216;112;land;false;hills;1
140;143;167;250;land;false;desert;1
141;224;176;148;land;false;plains;1
142;237;218;179;land;false;mountain;1
143;230;175;220;land;false;desert;1
144;241;227;202;land;false;mountain;1
145;87;231;248;land;false;mountain;1
146;128;213;169;land;false;desert;1
147;232;172;168;land;false;marsh;1
148;242;83;237;land;true;hills;1
149;253;231;184;land;true;hills;1
150;201;248;157;land;true;hills;1
151;245;211;66;land;true;desert;1
152;195;137;199;land;false;mountain;1
153;110;228;205;land;true;hills;1
154;244;78;243;land;false;mountain;1
155;161;199;195;land;true;hills;1
156;249;211;187;land;true;hills;1
157;192;86;251;land;false;marsh;1
158;194;155;189;land;false;plains;1
